date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:15:43	23025/23025	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:37:59%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/colors.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/colors.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:43	24710/24710	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:37:51%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/Alerts.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/Alerts.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:43	26445/26445	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:37:55%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/buttons.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/buttons.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:43	31659/31659	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:25%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/modal.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/modal.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:44	29228/29228	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:38:06%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/dropdown.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/dropdown.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:44	22159/22159	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:37:52%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/Badges.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/Badges.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:44	30183/30183	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:24%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/Loading_Indicators.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/Loading_Indicators.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:44	23316/23316	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:37:58%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/color_plate.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/color_plate.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:45	31209/31209	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:44%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/typography.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/typography.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:45	21242/21242	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:38:06%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/datepicker.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/datepicker.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:45	24842/24842	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:45%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/wow_animation.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/wow_animation.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:45	24414/24414	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:29%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/Scroll_Reveal.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/Scroll_Reveal.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:46	24146/24146	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:44%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/tilt.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/tilt.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:46	25683/25683	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:26%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/navs.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/navs.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:46	3378/3378	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db6e6-d32%22	https://demo.dashboardpack.com/cryptocurrency-html/img/menu-icon/forms.svg	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/menu-icon/forms.svg	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:46	24758/24758	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:37:53%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/Basic_Elements.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/Basic_Elements.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:47	29530/29530	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:38:10%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/Groups.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/Groups.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:47	22153/22153	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:25%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/Max_Length.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/Max_Length.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:47	27002/27002	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:17%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/Layouts.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/Layouts.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:47	1326/1326	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db6e5-52e%22	https://demo.dashboardpack.com/cryptocurrency-html/img/menu-icon/14.svg	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/menu-icon/14.svg	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:48	40168/40168	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:37:50%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/accordion.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/accordion.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:48	40840/40840	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:30%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/Scrollable.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/Scrollable.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:48	20943/20943	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:26%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/notification.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/notification.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:48	22646/22646	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:37:56%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/carousel.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/carousel.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:49	22432/22432	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:27%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/Pagination.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/Pagination.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:49	24764/24764	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:28%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/profilebox.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/profilebox.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:49	1573/1573	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db6e6-625%22	https://demo.dashboardpack.com/cryptocurrency-html/img/menu-icon/17.svg	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/menu-icon/17.svg	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:49	25366/25366	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:38:06%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/data_table.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/data_table.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:49	28365/28365	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:37:54%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/bootstrap_table.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/bootstrap_table.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:50	1108/1108	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db6e5-454%22	https://demo.dashboardpack.com/cryptocurrency-html/img/menu-icon/16.svg	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/menu-icon/16.svg	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:50	19033/19033	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:37:57%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/chartjs.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/chartjs.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:50	18885/18885	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:37:52%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/apex_chart.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/apex_chart.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:50	20079/20079	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:37:56%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/chart_sparkline.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/chart_sparkline.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:51	19760/19760	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:37:52%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/am_chart.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/am_chart.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:51	19307/19307	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:27%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/nvd3_charts.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/nvd3_charts.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:51	6429/6429	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db6e7-191d%22	https://demo.dashboardpack.com/cryptocurrency-html/img/menu-icon/map.svg	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/menu-icon/map.svg	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:51	23119/23119	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:25%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/mapjs.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/mapjs.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:52	20788/20788	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:39:44%20GMT	https://demo.dashboardpack.com/cryptocurrency-html/vector_map.html	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vector_map.html	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:52	302/302	---M--	200	added ('OK')	image/png	etag:%22632db6dd-12e%22	https://demo.dashboardpack.com/cryptocurrency-html/img/line_img.png	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/line_img.png	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:52	1089/1089	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db6d9-441%22	https://demo.dashboardpack.com/cryptocurrency-html/img/icon/msg.svg	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/icon/msg.svg	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:52	972/972	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db6d5-3cc%22	https://demo.dashboardpack.com/cryptocurrency-html/img/icon/bell.svg	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/icon/bell.svg	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:52	16590/16590	---M--	200	added ('OK')	image/png	etag:%22632db6fa-40ce%22	https://demo.dashboardpack.com/cryptocurrency-html/img/staf/2.png	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/staf/2.png	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:53	20788/20788	---M--	200	added ('OK')	image/png	etag:%22632db6fa-5134%22	https://demo.dashboardpack.com/cryptocurrency-html/img/staf/4.png	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/staf/4.png	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:53	16815/16815	---M--	200	added ('OK')	image/png	etag:%22632db6fa-41af%22	https://demo.dashboardpack.com/cryptocurrency-html/img/staf/3.png	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/staf/3.png	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:54	2092/2092	---M--	200	added ('OK')	image/png	etag:%22632db6f4-82c%22	https://demo.dashboardpack.com/cryptocurrency-html/img/profile/1.png	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/profile/1.png	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:54	3210/3210	---M--	200	added ('OK')	image/png	etag:%22632db6f4-c8a%22	https://demo.dashboardpack.com/cryptocurrency-html/img/profile/2.png	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/profile/2.png	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:54	15238/15238	---M--	200	added ('OK')	image/png	etag:%22632db6fa-3b86%22	https://demo.dashboardpack.com/cryptocurrency-html/img/staf/1.png	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/staf/1.png	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:54	5505659/5505659	---M--	200	added ('OK')	image/png	etag:%22632db704-54027b%22	https://demo.dashboardpack.com/cryptocurrency-html/img/transfer/4.png	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/transfer/4.png	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:54	14569/14569	---M--	200	added ('OK')	image/png	etag:%22632db6fb-38e9%22	https://demo.dashboardpack.com/cryptocurrency-html/img/staf/5.png	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/img/staf/5.png	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:55	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db70a-15d9d%22	https://demo.dashboardpack.com/cryptocurrency-html/js/jquery1-3.4.1.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/js/jquery1-3.4.1.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:55	18600/18600	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db70a-48a8%22	https://demo.dashboardpack.com/cryptocurrency-html/js/popper1.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/js/popper1.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:55	60095/60095	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db707-eabf%22	https://demo.dashboardpack.com/cryptocurrency-html/js/bootstrap1.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/js/bootstrap1.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:55	4726/4726	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db70a-12aa%22	https://demo.dashboardpack.com/cryptocurrency-html/js/metisMenu.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/js/metisMenu.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:56	18196/18196	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db749-4714%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/count_up/jquery.waypoints.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/count_up/jquery.waypoints.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:56	156728/156728	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db748-26438%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/chartlist/Chart.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/chartlist/Chart.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:56	4870/4870	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db749-1306%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/count_up/jquery.counterup.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/count_up/jquery.counterup.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:56	12207/12207	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db761-2faf%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/niceselect/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/niceselect/js/jquery.nice-select.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:57	44348/44348	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db763-ad3c%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/owl_carousel/js/owl.carousel.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/owl_carousel/js/owl.carousel.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:57	82577/82577	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db74f-14291%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/jquery.dataTables.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:57	13061/13061	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db74e-3305%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/dataTables.responsive.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/dataTables.responsive.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:57	19546/19546	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db74e-4c5a%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/dataTables.buttons.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/dataTables.buttons.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:58	26270/26270	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db74d-669e%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/buttons.flash.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/buttons.flash.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:58	101953/101953	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db74f-18e41%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/jszip.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/jszip.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:58	926204/926204	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db750-e2219%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/vfs_fonts.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/vfs_fonts.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:59	24801/24801	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db74d-60e1%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/buttons.html5.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/buttons.html5.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:15:59	1093430/1093430	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db750-10af36%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/pdfmake.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/pdfmake.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:16:00	2311/2311	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db74d-907%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/buttons.print.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/datatable/js/buttons.print.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:16:00	43688/43688	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db750-134b9%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/datepicker/datepicker.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/datepicker/datepicker.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:16:00	538/538	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db74b-288%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/datepicker/datepicker.en.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/datepicker/datepicker.en.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:16:00	337/337	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db74b-2ab%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/datepicker/datepicker.custom.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/datepicker/datepicker.custom.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:16:01	156728/156728	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db707-26438%22	https://demo.dashboardpack.com/cryptocurrency-html/js/chart.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/js/chart.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:16:01	4099/4099	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db746-1003%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/chartjs/roundedBar.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/chartjs/roundedBar.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:16:01	3120/3120	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db764-1917%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/progressbar/jquery.barfiller.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/progressbar/jquery.barfiller.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:16:01	13074/13074	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db767-5b31%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/tagsinput/tagsinput.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/tagsinput/tagsinput.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:16:01	183859/183859	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db769-50def%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/text_editor/summernote-bs4.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/text_editor/summernote-bs4.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:16:02	211154/211154	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db723-33be4%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/am_chart/amcharts.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/am_chart/amcharts.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:16:02	25776/25776	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db765-64b0%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/scroll/perfect-scrollbar.min.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/scroll/perfect-scrollbar.min.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
11:16:02	574/574	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db765-336%22	https://demo.dashboardpack.com/cryptocurrency-html/vendors/scroll/scrollable-custom.js	C:/My%20Web%20Sites/projrct1music/demo.dashboardpack.com/cryptocurrency-html/vendors/scroll/scrollable-custom.js	(from https://demo.dashboardpack.com/cryptocurrency-html/Refound.html)
